"","sample","id","sign","text"
"6498",6498,449628,"Aries","             This is a really interesting article.  Much thanks to  urlLink Ian  for pointing it out.         "
"6499",6499,449628,"Aries","             Below is the HTML code used for the  urlLink previous post, Help Make Blogs More Visible .  To make it display, I've enclosed it with the &lt;XMP&gt; tag, which I uncovered at the  urlLink Lycos Webmaster - Display HTML code  page.  Hopefully this will make it easier to copy and paste into other blogs without having to copy/paste each individual hyperlink.  Help Make Blogs More Visible!  NOTE: Be sure you paste live links for the Path List below.  There are by some estimates more than a million weblogs. But most of them get no visibility in search engines. Only a few 'A-List' blogs get into the top search engine results for a given topic, while the majority of blogs just don't get noticed. The reason is that the smaller blogs don't have enough links pointing to them. But this posting could solve that. Let's help the smaller blogs get more visibility!  This posting is  urlLink GoMeme 4.0 . It is part of an experiment to see if we can create a blog posting that helps 1000's of blogs get higher rankings in Google. So far we have tried 3 earlier variations. Our first test,  urlLink GoMeme 1.0 , spread to nearly 740 blogs in 2.5 days. This new version 4.0 is shorter, simpler, and fits more easily into your blog.  Why are we doing this? We want to help thousands of blogs get more visibility in Google and other search engines. How does it work? Just follow the instructions below to re-post this meme in your blog and add your URL to the end of the Path List below. As the meme spreads onwards from your blog, so will your URL. Later, when your blog is indexed by search engines, they will see the links pointing to your blog from all the downstream blogs that got this via you, which will cause them to rank your blog higher in search results. Everyone in the Path List below benefits in a similar way as this meme spreads. Try it! Instructions: Just copy this entire post and paste it into your blog. Then add your URL to the end of the path list below, and pass it on!  Path List  1.  urlLink Minding the Planet  2.  urlLink Wireless LAN  3.  urlLink Writing Resources  4.  urlLink BillBoard  5.  urlLink Stock Quotes Stock Trading Stock Help  6.  urlLink Christmas All Year  7.  urlLink Quotes from Famous People  8.  urlLink Recipes at World Famous Recipes  9.  urlLink Jobs and Employment  10.  urlLink Quotes  11.  urlLink Jokes and Humor  12.  urlLink 480 Area Code Guide  13.  urlLink Phoenix Arizona East Valley Community Index  14.  urlLink HTTP in Phoenix AZ  15.  urlLink Daily Bible Verse  16.  urlLink Love Poems  18.  urlLink World Famous Recipes  19.  urlLink Recipes Recipe  20.  urlLink Members Space  21.  urlLink Journey Inside My Mind  22. (your URL goes here! But first, please copy this line and move it down to the next line for the next person).  NOTE: Be sure you paste live links for the Path List or use HTML code.           "
"6500",6500,449628,"Aries","             Help Make Blogs More Visible!  NOTE: Be sure you paste live links for the Path List below.  There are by some estimates more than a million weblogs. But most of them get no visibility in search engines. Only a few 'A-List' blogs get into the top search engine results for a given topic, while the majority of blogs just don't get noticed. The reason is that the smaller blogs don't have enough links pointing to them. But this posting could solve that. Let's help the smaller blogs get more visibility!  This posting is  urlLink GoMeme 4.0 . It is part of an experiment to see if we can create a blog posting that helps 1000's of blogs get higher rankings in Google. So far we have tried 3 earlier variations. Our first test,  urlLink GoMeme 1.0 , spread to nearly 740 blogs in 2.5 days. This new version 4.0 is shorter, simpler, and fits more easily into your blog.  Why are we doing this? We want to help thousands of blogs get more visibility in Google and other search engines. How does it work? Just follow the instructions below to re-post this meme in your blog and add your URL to the end of the Path List below. As the meme spreads onwards from your blog, so will your URL. Later, when your blog is indexed by search engines, they will see the links pointing to your blog from all the downstream blogs that got this via you, which will cause them to rank your blog higher in search results. Everyone in the Path List below benefits in a similar way as this meme spreads. Try it! Instructions: Just copy this entire post and paste it into your blog. Then add your URL to the end of the path list below, and pass it on!  Path List  1.  urlLink Minding the Planet  2.  urlLink Wireless LAN  3.  urlLink Writing Resources  4.  urlLink BillBoard  5.  urlLink Stock Quotes Stock Trading Stock Help  6.  urlLink Christmas All Year  7.  urlLink Quotes from Famous People  8.  urlLink Recipes at World Famous Recipes  9.  urlLink Jobs and Employment  10.  urlLink Quotes  11.  urlLink Jokes and Humor  12.  urlLink 480 Area Code Guide  13.  urlLink Phoenix Arizona East Valley Community Index  14.  urlLink HTTP in Phoenix AZ  15.  urlLink Daily Bible Verse  16.  urlLink Love Poems  18.  urlLink World Famous Recipes  19.  urlLink Recipes Recipe  20.  urlLink Members Space  21.  urlLink Journey Inside My Mind  22. (your URL goes here! But first, please copy this line and move it down to the next line for the next person).  NOTE: Be sure you paste live links for the Path List or use HTML code.         "
"6501",6501,449628,"Aries","             I was running late for work, as usual.  I brought the bike out, backpack on, and began the trek to work.  I quickly shifted to the higher gears.  I have a slight hill to go down before I make the turn onto Main Street.  I saw that I had the green light, so I shifted to 15th gear (the highest) and started pedaling as fast as I could.  By the time I made the turn, I was probably going about 25-30 mph.  Work's parking lot is less than 1/4 mile, and I saw that I had a clear turn, so I kept on going at top speed.  As I turned into the parking lot, I had to turn the front wheel hard to compensate for how fast I was going.  I didn't have control of the bike, and before I knew it, I'd crashed into a flowerbed, landing on the ground.  Fortunately, I was wearing a bike helmet.  After a few seconds, I got up and walked the bike, which was noticeably different in its behavior, to the lamp post and locked it up.  I hurried inside, removed my helmet, and clocked in.  One of the managers noticed that the back of my shirt was dirty from the fall and had me change into a clean one.  In the restroom, as I removed my dirty shirt, I saw that I had a scrape on the bottom right side of my belly.  I also had scraped a little piece of skin from my left pinky finger.  Throughout the night I had a headache, and, by the time I came home my right hip was feeling sore, too.  As I left work, I saw that the bike chain had derailed.  I put it back on the gears and tested it out.  It turns out that the rear tire is seriously warped.  Also the seat is loose; I had to adjust it while I was riding home.  I mentioned the accident to Jennie when I got home.  She encouraged me to put some ice on and take some anti-inflammatory medicine.  She also said I should have told my bosses and had them send me to the ER.  I didn't think that was necessary at the time.  I'll probably need to get a new back tire.  Ugh.  I've only had this bike for less than three months!         "
"6502",6502,449628,"Aries","             I saw the link to this website at  urlLink Carla's blog, Across the Pond .  Here's an excerpt from their  urlLink About Us page :  Since 1995, The Diabetic Gourmet Magazine has been the premiere online magazine dedicated to diabetes related health issues as well as diabetic dining and cooking information. It is composed of original content written and designed by our editorial staff, material offered to us for publication by agencies such as FDA, CDC, NIDDK, and USDA, and material contributed by seasoned food editors, authors, specialists and journalists. We believe that the diet of the diabetic gourmet should be seen as selective, not restrictive.           "
"6503",6503,449628,"Aries","              JENNIE   Jennie has been feeling really depressed.  I guess you could say that she's been that way for quite some time.  Other emotions: anger, resentment, frustration.  I've felt these same feelings and have often shared them here.  Yesterday morning she came home from work in time to head back out to an appointment.  I later saw her when she came into the restaurant where I work.  By the time I arrived home (circa 4:15 PM), she hadn't gone to bed yet.  She had a lot on her mind, and I let her talk.  Then I got a little scared when she said she was having suicidal thoughts.  Whereas I use self-injury to cope, she uses food, namely sugar.  I'd been urging her to call the Crisis Care hotline so that she could speak with someone, and even get help for her depression, etc.  Finally, I called the number and handed the phone to her.  She talked with a woman on the phone for some time.  This woman asked if she wanted to go to their office last night; Jennie said she was feeling like she'd be okay just to go in tomorrow (this morning).  So she made an appointment for 10 AM.  I remember, two years ago, when my mom first moved up here, that my mom wound up in the hospital for a week.  I really hope that isn't necessary for Jennie, although I have to consider the possibility.  I feel sad and a little worried for my wife.  She is the love of my life, and I want her to feel better.  I've seen her pull back from God so much over these past couple of years.  I've encouraged her to draw near to him, thinking that, maybe he's allowing all the things that are going on to happen so that she will turn back to him.  'What if God is allowing all this to happen to humble you?' I inquired gently.  She has expressed that she feels it's useless to pray.  It's as though doing all the spiritual things like praying, studying the Bible, meeting with others, are not working.  I know I've felt that way at times myself.  I told her that I was committed to being there for her no matter what.  When we got married, I sang Steven Curtis Chapman's song 'I Will Be Here' to her as part of my wedding vows.  I told her that I Will Be Here no matter what happens.  I need to be careful of using pat phrases like that, however.  Because they can and have been overused, in time they seem to lose their meaning.  It's a little bit like singing the same songs again and again at church; after awhile we get so used to the words that we stop meditating on their meaning.    KEISHA   Keisha has also had a tough week.  Her school is conducting Terra Nova testing, which is supposed to give an idea of how kids might perform on future standardized tests.  I guess it also may indicate where the school can improve in their instruction, etc.  She loves to read, which fires Jennie and I up to no end.  It's becoming so common for her to pick up a picture book we get from the library and read it out loud to us.  Some of the multi-syllable words I help her sound out.  Then after she's read it to me, I sometimes review it with her to verify she understood what the story was about.  I love going to the library to pick out books for her.  Because I want reading to be fun and the time we read together to be fun, I've opted for Humor books.  Our library places a humor sticker on those books deemed as such, which makes them easy to spot.  Keisha also loves to draw.  It's evident in that her default activity is to grab some paper and some crayons, markers, etc. and start drawing.  But math appears to be a bit more difficult.  Perhaps it's because it can be rather abstract to see numbers on a page and not be able to instinctively see their meanings.  I try to think back to when I was learning addition and subtraction and how I was.  Unfortunately, I cannot remember.  She also gets easily frustrated when she's not picking the information up.  I'm challenged by this because I can be the same way.  I also have to be careful not to get impatient with her and be sure to encourage her.  There were some particular problems she had for homework that were bothering her.  I finally had the idea to use pennies out of her bank as visual aids.  That seemed to help.  What helped even more, according to Keisha, was that I was there to help her.  I'm not a psychiatrist and I know I'm not qualified to diagnose my daughter, but, as someone with ADHD, I can say that I see some signs of it with her.  As I would talk with her about her homework, she would play with her pencil and eraser - distracted.  I found that frustrating because I felt that she wasn't paying attention to me.   ME   I'm learning to take advantage of my day planner.  I look forward to using colors, etc. to make appointments, etc. stand out.  (I realize that this might sound a bit strange to you all.)  If I can make my organization system fun, colorful, and interesting, then I think I'll have a good chance of keeping up with it.  I would love to have a coach; someone to help keep me on track, etc.  I'm learning to use timers: for example, the kitchen timer has gone off four times since I began this post to remind me that I need to leave for work.  My watch alarm has a 'snooze button' effect in which it sounds five minutes after I touch the particular button.  I use that to remind me that I need to take my medicine and when I need to get ready to leave work, among other things.  I'm using other alarm clocks, too.  I hope that eventually stuff like this will become second nature to me and help me be more effective.  There is so much more that I could probably talk about - I need to talk about - but I need to go for now.  (like we found out yesterday that our Transitional Medicaid expires at the end of this month for Jennie and I.  This means we'll have no insurance. Ugh!)  Pray for us.         "
"6504",6504,449628,"Aries","             You might have heard of the 100 Things about Me concept around the blogosphere. You might have even done one yourself.  Now, for the first time ever, I am proud to present to you the same concept in a  Crossword Puzzle !  You read that right, ladies and gentlemen.  I've updated my  urlLink 100 Things page  to include the following links:   urlLink Interactive with Java (works on most browsers)    urlLink Empty grid with clues (print out)    urlLink Answer key grid (print out)   The clues and their answers can all be found within the list of  urlLink 100 Things About the Danimal .  Have fun and let me know what you think!         "
"6505",6505,449628,"Aries","               'It's 'Rafe', actually.'  -- Ralph Fiennes,  from the  urlLink IMDB Biography for Ralph Fiennes   The 41-year old actor has recently been confirmed to play the role of Voldemort, aka He-Who-Must-Not-Be-Named and You-Know-Who.  Until now, we've only known Voldy in spirit; that is, he has not been a full character in the flesh.  That changes in the fourth installment of the Harry Potter series.         "
"6506",6506,449628,"Aries","             I found this at the local library recently.  If you like Nora Roberts, you might try...  Elizabeth Adler  Rochelle Alers  Sandra Brown  Anita R. Bunkley  Stella Cameron  Catherine Coulter  Barbara Delinski  Kristin Hannah  Kay Hooper  Jayne Ann Krentz  Debbie Macomber  Fern Michaels  Judith McNaught  Francis Ray  Karen Robards  J.D. Robb  LaVryle Spencer  Erica Spindler  Katherine Stone  Crystal Wilson-Harris             "
"6507",6507,449628,"Aries","             While McDonald's says that they offer a variety of meals that meet the requirements of a balanced diet, nutritionists still feel that their food has too many calories.  They say it would take a nine mile walk to burn off the calories in a single Big Mac Meal, for example.         "
"6508",6508,449628,"Aries","             This comes via email from Brian B.:  I am passing this on to you because it has definitely worked for me...and as we start summer we all could use a little calm, by following the simple advice I read in an article.  I have finally found inner peace. The article read: 'The way to achieve inner peace is to finish all the things you've started'  So I looked around the house to see all the things I started and hadn't finished... and before leaving the house this morning, I finished off a bottle of red wine, a bottle of white wine, the Bailey's, Kahlua and Wild Turkey, the Prozac, some valium, some cheesecake and a box of chocolates.  You have no idea how freakin' good I feel... You may pass this on to those you feel are in need of Inner Peace.           "
"6509",6509,449628,"Aries","             If you find that you have some time to waste or are even just a bit curious, then head over to  urlLink Mike's whack-a-me  to vent some frustration.  Click repeatedly on his picture several times to rack up points and really put the hurt on him.         "
"6510",6510,449628,"Aries","             Also from KidsHealth:  Every night across America, 5 to 7 million children are turning off the lights, going to sleep, and wetting their beds.  The medical name for bedwetting is  enuresis  - 'the involuntary voiding of urine beyond the age of anticipated control' - and it's a common condition in children. It's also a very stressful one for parents and children alike. For the child wetting the bed, it's often a major embarrassment. For parents, there may be a mixture of annoyance and sometimes a little anger. They wonder if bedwetting is done on purpose or because of laziness.  urlLink Read more...            "
"6511",6511,449628,"Aries","             This past Wednesday I went on an outing at Adventure Golf with some coworkers.  I got a pretty good score.  I also got sunburned on the back of my neck.  I just put some BenGay&reg; on it to help it feel better, but it has made it feel worse!  Ouch!         "
"6512",6512,449628,"Aries","             A parent wrote into the Q&A forum, asking if AD/HD was hereditary.  His child's behavior is a lot like his when he was younger.  This article describes symptoms and signs of ADHD and tells how parents can help their children if they find out they have ADHD.         "
"6513",6513,449628,"Aries","             IreneQ, the urlLink Official Blogger of Introspection , has recently returned from a holiday in Bali.  Welcome back!         "
"6514",6514,449628,"Aries","             I often like to post to remind myself of previous entries.  Since today marks the beginning of August 2004, let's check the archives for 2003 and 2002:   urlLink August 1, 2003 :Bookworm, Buggy Blogger, and Jennifer Garner Keeping 'Alias' Until '08   urlLink August 1, 2002 :3 H's | Hazy, Hot, Humid - The Saga Continues... Ozone Action Day           "
"6515",6515,449628,"Aries","             This morning Jennie, Keisha, and I caught the bus to church.  Most of the congregation is camping at Hocking Hills, located in southeastern Ohio, but some members, such as us, stayed home.  It really helps to plan trips like these in advance.  We took the 7 south to Main & Third, i.e., the epicenter of Dayton, Ohio (the hub from which all major  urlLink RTA  activity occurs).  Then we transferred to the number 5, which took us down Far Hills Avenue just past Dorothy Lane.  From there we walked 1/4 mile to our friends' home, where we had a house church service.  I really am glad we went because it wasn't just a communion service.  We alternated singing songs about the cross with reading passages from the Bible about the cross.  Nearly everyone in attendance got to read.  It felt like I was hearing some of these passages for the first time, in some cases.  The one I read was  urlLink Colossians 1:15-23  and  urlLink 2:13-15   After the service, we walked back to the bus stop.  I saw that the next bus would not arrive for another 50 minutes.  So we walked about 3/4 mile north to the  urlLink Dorothy Lane Market .  Jennie bought a smoothie while Keisha and I got some bottled water.  We then walked to the closest bus stop and waited.  Now we're home, and we'd all love to take a nap.  Jennie, however, has just put some laundry in.  I'll be heading to work in an hour.  Jennie will be going into work this evening.  May God give us strength.         "
"6516",6516,734562,"Libra","   Much funny.  2 points.  As mentioned in the email, no game this week; I have to research a 13th century poem for a final paper.  I enjoy the work, but I'd much rather have swashbuckling adventure in wintery Hillsfar. "
"6517",6517,734562,"Libra","   Harpers, Harpers, everywhere.  Harpers, Harpers, they really care. Harpers, Harpers, stay in motion.  Harpers, Harpers, healing potions. Harpers, Harpers, pins of green.  Harpers, Harpers, enter the scene. Harpers, Harpers, formed by a bard.  Harpers, Harpers, .... What?  A Bard?!?!  You got to be fucking kidding me, right?!?!  A Bard?!  Jesus Christ, we're screwed!! "
"6518",6518,734562,"Libra","   In an earlier post, Johnathan said:   'And then: What of Gregory? Does he feel a pull to move beyond his comfort zone, or is it a natural evolution for him to remain in the Central Heartlands of Faerun, patrolling the darkness that lurks therein? ........ There is room for everyone, and for every player in the saga, Glory Awaits. But what Glory will that be? The Local Hero? The Regional Hero? The Hero of the Land? The Hero of a World? Or the Hero of the Multiverse?'   To respond to this in a way, I would say that Gregory is really having to make a sort of leap of faith to swallow all of this extraplanar stuff.  He gets it and doesn't get it at the same time.  He can understand the world as being a large and changing place, but seeing Father Castillion in the Ethereal plane...well, freaked him out.  To Gregory, it was basically like talking to a ghost, and that is just creepy.  He understands gods, but for there to be something bigger than gods that can take a whole planet and put it in the middle of a nothingness place, it's just a bit much.  Even though he is actually experiencing it, he is still kind of thinking in the back of his mind, 'Yeah....right....whatever you say man.'  And what glory will he find?  Local Hero?  Multiverse?  He would most likely never expect to rise above something between Hero of the Land and Hero of the World.  Frankly, because he doesn't really see/understand the whole multiverse thing, and even being 'Hero of the World' is kind of pretentious in his eyes.  "
"6519",6519,734562,"Libra","    I'd post this on the RTG Blog, but I can't post there. Could someone either post or e-mail me the resolution to the Catillian situation? As the original hook of our adventure, I'm kind of curious. Thanks.  # posted by IDIC : 10/23/2003 12:53:31 PM     Castillion  was rescued during the collapse by unnamed friends, and is now alive and well in the Ethereal. The party talked with him in the office of Din Dal Kut, who resides on a splinter plane. It seems that when Thulos took Terranel, the 'local group' of the multiverse was torn away with it, and all exist as a miniature multiverse in the in-between-place.   A side result of this occurence is that, according to Castillion, the dead have nowhere to go, and have been gathering at an unknown city for millenia. Castillion is now dedicated to renewing contact with the gods, if possible. He has recommened that the party join forces with the Harpers, a secret society formed by the last Elven bard at the very end of the Great Retreat.   Upon seeing Calleum and the banner of Heironeous in a magical viewing painting/frame on Din Dal Kut's office wall, Burne leapt to join his mentor, and was last seen in a battle in Rashemen, one of the lands that borders the Far East. The act broke the portal, and the party was unable to follow.   Also, Castillon is Ian's father.   Having reached the end of the original journey, Ian and Gregory are beginning to question if they should continue, or return to Tilverton to tell of Castillion's demise -- which was Castillion's request, as the truth would be too difficult to understand.  Players have the option of sending their character off to do something long-term, and create and play a new character. The world stage has expanded wide enough to accomodate such. Once the false murder rap is resolved, the party may see the Breaking of the original Fellowship -- but the beginning of a much larger, world-spanning epic.   # posted by Harmony : 10/23/2003 02:00:31 PM   "
"6520",6520,734562,"Libra","   The answer to the first question lies with Master Po; the answer to the second is Sister Jayna, the priestess who took over after Castillion departed. "
"6521",6521,734562,"Libra","   it seems odd to think of brother ian as having a father.  he seems like the type that just sprouted out of the ground. and if fc really is his father, then why didn't he claim him earlier?  who is his mother?   "
"6522",6522,734562,"Libra","   since our next game is the weekend of halloween, why don't we all dress up like our characters next session? "
"6523",6523,734562,"Libra","   - Hillsfar, ruled by Lord Malthiir, believed by the party to be a former gang/crime lord, who came to power by unknown means.  - The Red Plumes, an army of mercenaries recently added to a pre-existing smaller force; news its victory over the most recent orc attack (of which there have been three so far in the region) is spreading, attracting more enlistees.  - The local Thieves' Guild, a member of which helped acquire the antidote for Ian and Rhanellus  - The Hand, a mysterious order of deadly monks and assassins  - K'Sh'Aal, a powerful unidentified figure who apparently pulls many strings; according to Luc, the name is reminiscent of those used by dragons - The Zhentarim, an order of sorcerers who actively seek power; rumor suggests that they are on the verge of an internal struggle  - The Harpers, a centuries-old secret society that seeks a way to restore Faerun  - Jalal, the Elven-designated watcher/keeper of Cormanthor  - Garovia, a recently-awakened corrupted Druid, whereabouts unknown  - Orcs, thousands of which live north of the Moonsea; the attack on Hillsfar is the third such action in the past year  - The Citadel of the Raven, a tower complex where resides Lividia, who has been linked to Rhanellus, the sacking of Shadowdale, keech (an addictive plant), the recent orc invasion, possible agents within the Red Plumes, and the foreign goblin machinists  - Lizard Folk, of which nothing is known except they attacked the party during the interrogation of a keech-addicted Red Plume guard   Plus various individual contacts the party has met or heard of.  "
"6524",6524,734562,"Libra","   It's okay, rock lobster.  All is well.  If email is iffy, we can always use this handy blog.  I will make an effort to deliver announcements both here and by email. "
"6525",6525,734562,"Libra","   perhaps we can have it that if an email is sent out that a confirmation email can be sent back.  i don't know why it didn't go through or why no one received it.  the only way ben knew what he did is because i spoke to him on thursday.   i'm going to stop using the netscape account though - if everyone could change my email to madduxmir@yahoo.com, i would appreciate it. sorry again  "
"6526",6526,734562,"Libra","   Mir -- Ben said something about 50/50.  Regardless, we missed you; hope your day was a good one.  Father Castillion has been found, and the end of the battle of Hillsfar was remembered, in which everyone earned an average of 2,000 xp, and a few leveled.  Also, Scott got some much needed rest. "
"6527",6527,734562,"Libra","   I don't know how long RTG will last. I don't see a reason to end it, as I am presently committed to gaming as a regular activity in my life. Players may come and go, but I will be writing and running some sort of game as long as people want to participate in such.  # posted by Harmony : 10/15/2003 03:31:00 PM   so does that mean rtg will last until 2005?  # posted by hotcocoa : 10/15/2003 02:56:13 PM   At my current pace, I will graduate in either Dec '05 or May '06. Sure takes a long time to earn 48 credits.  # posted by Harmony : 10/15/2003 11:46:41 AM   "
"6528",6528,734562,"Libra","   and as far as characters go, i like luc - i want to see where her story goes - i've committed over 2 years to seeing how she would develop and i want to see the ending.  i feel like i owe it to her.   "
"6529",6529,734562,"Libra","   and i don't even believe that duellacathata is actually dead.  i can't believe that powerful of a magic user wouldn't have a backup plan in case her body was destroyed. "
"6530",6530,734562,"Libra","   To be fair, Duellacathata didn't directly frame the party; that was (supposedly) the desire of K'Sh'Aal (or, rather, his/her/its representative).  Duellacathata just wanted Falchez dead and buried in his family's magically sealed tomb.  Or so she claimed.  Ashes, of course, tell no tales. "
"6531",6531,734562,"Libra","   i'm going to stick with Ian, for now.  but having the choice is quite cool.   welcome, scott!  glad you were able to get in this time.  let me know if you have any further trouble.  any chance we could just teleport to the dragon's graveyard, and then teleport back?  'cause *damn* it's a long way back south, in the opposite direction of everything else we want to see, even by way of the cave network previously mentioned...  after we find out about castillian, i say we:  - clear our names, expose the conspiracy, report the lizard men sighting - determine burne's fate - go destroy the keech fields and, maybe, lividia - find a big enough city where we can all train and otherwise increase our skills  not necessarily in that order, but close enough.  was the Hand mentioned as possibly being involved in our current predicament, in regards to the murder we've been accused of?  can't *believe* that Zhenterem bitch killed that banker and framed us for the murder,  just so she could raise him from the dead to steal from his own deceased grandmother.  way to go, rhanellus!  burn baby burn...   "
"6532",6532,734562,"Libra","   Once the party discovers what happened to Castillion (a mystery that technically matters directly to only two present characters -- Gregory and Ian), the group will be at an interesting crux:  What Next?  The party is now international in membership, and global (and beyond) in awareness of The World.  The mysteries and challenges that have been placed on the table are definitely different from how the story began.  This may be frustrating to some, and I understand the desire for simplicity (Let's Just Get The Ring to Mount Doom), but it was always my intention to create a broad, organic world within which various characters could pursue adventure and glory.  I had done the Single Through-Line campaign before; I was interested in trying something with fewer (if any) boundaries.  The catch, though, is that the game began with certain set archetypes, if you will -- various Local Yokels and a couple of Wild Cards who set out to figure something out -- and those archetypes may, very reasonably, strain a bit at the edges as they move beyond the comfort zone of what they originally intended and expected to do.  Which is kind of my point -- what do the players feel about their characters' comfort zones?  Of the current party, Fennie and Connor are the most likely to pursue adventure for its own sake.  Rhanellus has a personal journey to take that seems, at the moment, to be connected to the Big Picture in some unknown way.  Adan has a spiritual calling to Right What Has Been Changed, and it is natural for him to roam the world on that quest.  Luc, like Rhanellus, has a personal journey that seems linked somehow to the events of the world -- specifically, the often-mentioned return of the Demon Kings.  But then, there are other issues:  Connor would probably like to find the other two thirds of the Codex one day; Fennie would like to put this map to the Dragon's Graveyard to use before she dies; Luc would like to know who made her a 'key,' and can it be undone; and Rhanellus wants to go wherever clues lead him to his own self-knowledge.  Each of these goals is, unlike the World In Crisis situation, not only individual and unique, but geographically diverse -- to the point:  Candlekeep, the Citadel of the Raven, the mountains on the other side of the Dalelands, Cormyr, Zhentil Keep, and the distant land of Thay.  Talk about an Indiana Jones red line map crawl.  And then:  What of Gregory?  Does he feel a pull to move beyond his comfort zone, or is it a natural evolution for him to remain in the Central Heartlands of Faerun, patrolling the darkness that lurks therein?  Likewise, what of Ian?  Should he return to the monastery and report what he has learned, or is he a free agent?  I'm not declaring anything here -- just sharing some observations from this side of the screen.  What we have now is the result of something I have personally always wanted to do, but never tried -- a game world that spans centuries, nations, and even continents and oceans.  There is room for everyone, and for every player in the saga, Glory Awaits.  But what Glory will that be?  The Local Hero?  The Regional Hero?  The Hero of the Land?  The Hero of a World?  Or the Hero of the Multiverse?  Certainly questions worth thinking about.  As I mentioned in the previous post, all characters are welcome to follow their path to Glory from the point where they started.  Likewise, players are free to create new heroes should their characters evolve onto a path unique to themselves.  Unless a character dies, everyone who has been in the world will still be an active and prominent participant in the world, even if they are not represented in a game session.  Boris Borovich and Burne Trinson are out there even now, making choices that matter.  The same could be said of any character that chose to veer off on his or her own.  Personally, I like all the characters.  I enjoy their choices and their actions, both their desires and the things they don't really give a flying fig about.  All are welcome to do as they please, as they follow their own Road to Glory.  "
"6533",6533,734562,"Libra","   Referring to Johnathan's post, I think that the party clearly does not have the same goals.  This is fine, mind you, but needs pointing out none the less.  Personally, I just don't feel that Gregory has evolved enough within himself to be able to broaden the lens/scope for him.  He is still very much following his own set of goals.  Some of which are shared by other party members, such as finding Castillion, but like the majority of the party, he seems to have his own agenda.   "
"6534",6534,734562,"Libra","   [ Mon Oct 06, 05:44:17 PM | hot chocolate ]  oh burne, how i miss thee and thine control over ye big mouthed monk.   [ Mon Oct 06, 04:19:35 PM | Harmony Baggins ]  ...and so it was that Burne lived out his years, with wife and kids, in the land of Chesterfieldius.   In case you're curious: after pursuing various leads regarding both their recent memory loss and the murder they are suspected of committing, the party has made a curious and partially unexplained bargain with several Illithids, who promise to restore their memories -- an act which may resolve several questions, one of which being the location and activities of the missing Burne.   [ Mon Oct 06, 03:22:03 PM | John Robinson ]  RTG Notebook My famous/infamous notebook is currently enroute to Mr. Haley via a courier who will exchange for some SG-1 DVDs when he next attends a non-cancelled Hand of Shiva session. Good journey.  "
"6535",6535,734562,"Libra","   To paraphrase JMS of B5 fame, one might consider this the story of a platoon in WWII.  Whatever happens to the platoon, the story of WWII goes on, often dwarfing the individual soldier.  Perhaps the best one can hope for is to be present at Midway, or help raise the flag on Iwo Jima, or be the bombadier on the Enola Gay.  Regardless, there are two valid choices:  either to focus only on one's own mission and interests, or to expand that focus to include the scope and detail of the war in part or in its entirety.  What the player finds entertaining, rewarding, and manageable is often defined by what he or she chooses to be specifically relevant to the character.  Of course, in a party of seven characters, there are seven separate lists of what is relevant.  If one is to remain with a party and not go off on one's own -- which would be perfectly acceptable, except that it would result in leaving the game -- there is an argument to be made for being aware of what the other six individuals deem relevant to them.  Otherwise, one is watching choices without clear motivation, and the result can be a frustrating chaos.  Thus, the list of what one needs to know to function within the story grows a little bit longer.  And so on.  By the way, as a general note:  If any player starts to feel that his or her character *would*, at some point, decide that it's more logical to leave the party and pursue his or her own agenda, it is perfectly acceptable for the player to create another character that will join the party and take the previous character's place.  There's no rule that says you must stay with one character throughout.  Once provided with the player's basic guidelines/requests, I would NPC the character Somewhere Out In The World until such a time that the player wanted that character to return.  Alternately, the path of the absent character might later intersect with the party again, and for a time the player could play both until one left again (hopefully this would only be a session or two.)  Anway -- just a random thing to toss out there.  Even though it began as a simple mystery of What Happened to Father Castillion, the camera has pulled back far enough now that almost all the world is in play.  Thus my interest in launching some side games that occur elsewhere in the world's history.  This post, like many stories, seems to have grown with the telling.  I'll stop now.  "
"6536",6536,734562,"Libra","   dude, i have no idea where that notebook is now but i get your point.  i can keep most of it in my head, it's just such an epic  and i have such a hard time pronouncing the names!   "
"6537",6537,734562,"Libra","   [ Mon Oct 06, 12:11:48 PM | hot chocolate ]  and the cast still remaining from the first season are:  Scott Moran (Gregory)  Miriam Maddux (Luc)  Ben Haley (Brother Ian)  Jimi Harrell (Rhanellus)   the scoobys   and of course, the god of us all, Johnathan Shipley.   [ Mon Oct 06, 11:28:50 AM | Harmony Baggins ]  Early 2001. A little over two years, I think.   [ Mon Oct 06, 10:00:10 AM | hot chocolate ]  how many years have we've been playing now?    [ Mon Oct 06, 09:11:03 AM | Harmony Baggins  ]  Thanks, chocolate. Though a game isn't any good without players to make it so.   [ Sun Oct 05, 07:46:58 PM | hot chocolate ] great game johnathan!  "
"6538",6538,734562,"Libra","   Perhaps you can make notes to yourself during the game, as John did.  I supplied notebooks and folders to everyone at the beginning of the campaign for that purpose. "
"6539",6539,734562,"Libra","   very interesting but hard to keep in head all at once.   "
